"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PTGER2",180.623967742376,-1.03577074334779,0.405615572040538,-2.55357736424447,0.0106622588982208,0.0209332622936165
"GPR137C",173.640720577668,2.13774419232021,0.306072057229776,6.98444742610186,2.85979308285922e-12,3.55322241236933e-11
"RP11-589M4.2",1.09643240649231,1.1039730440362,0.49056876623906,2.25039407318936,0.0244239409059799,0.0436966340475564
"RP11-589M4.3",1.38716645940251,1.15679612234261,0.480994780500358,2.40500764091296,0.0161721276444336,0.030329469010837
"FERMT2",2561.85492436544,-2.04558681675145,0.255413030911893,-8.00893677761138,1.15704367210451e-15,2.56267512667551e-14
"RP11-368P15.3",37.2146816950053,1.14905616966313,0.2282991273857,5.03311678332371,4.82568943629556e-07,2.30962657328349e-06
"RPS3AP46",4.06784674412898,1.62697526283697,0.472314955571166,3.4446829253363,0.000571729631034092,0.00149390338219292
"BMP4",483.460823915916,-1.22842370922093,0.387591343693466,-3.16937859735189,0.00152765262383396,0.0036411969085261
"CDKN3",157.926293858014,3.09681096228981,0.250040051489886,12.3852596567517,3.14066744873294e-35,8.2632341089328e-33
"RP11-794A8.1",1.19242279031806,1.13452670272812,0.479086079484429,2.36810617404924,0.0178794041305835,0.0331804544740143
"CGRRF1",212.004688646125,-1.1492405673138,0.129342493221899,-8.88525138712285,6.37763934379536e-19,2.37290800293427e-17
"SAMD4A",1474.69541193212,-1.18099892527766,0.312095747651583,-3.78409169033634,0.000154270946307985,0.000453206396561831
"FDPSP3",10.0168237268733,1.21520794095971,0.342090397691833,3.55230064672674,0.000381878261989312,0.00103312093646092
"RPSAP13",37.0800011506814,3.63215455946278,0.327991112278146,11.0739420170099,1.67850920078535e-28,2.24512327038007e-26
"WDHD1",429.605869493385,1.65291082915038,0.180348280726985,9.16510444395412,4.9499017031931e-20,2.18658711307566e-18
"DLGAP5",329.415562630212,3.96209291451979,0.275469443044109,14.3830577748885,6.61080043073033e-47,6.59496205469837e-44
"RP11-665C16.1",9.88373057331623,1.27630957719545,0.272569200414887,4.68251576206238,2.83375390229383e-06,1.17068678812302e-05
"Metazoa_SRP.90",30.4042540660435,1.66080867747713,0.296195103910306,5.60714426251979,2.05692207840474e-08,1.27783748993787e-07
"RP11-454L9.2",10.2524542006059,1.03887523312721,0.301389179033424,3.4469559804999,0.000566940948972533,0.0014825233366945
"LINC00520",4.42320181187662,3.61891997110971,0.629096852287065,5.75256410511866,8.78999197240455e-09,5.87041514084508e-08
"CTD-2588E21.1",8.27471507012879,-1.57394596401479,0.273966472235777,-5.74503132142477,9.19039729278869e-09,6.11310146360865e-08
"PELI2",350.21348100087,-2.25939602049597,0.274212944512014,-8.23956733522105,1.72834518980194e-16,4.40222390498224e-15
"RP11-930O11.3",3.17986197239585,-1.01708851678362,0.370229149656731,-2.74718648633324,0.00601089459272665,0.0125318568257017
"RP11-930O11.1",1.26486735402891,-1.05129653306294,0.456397313953695,-2.30346783585497,0.0212525348342752,0.0386905535695271
"NAA30",541.689009674995,-1.28384150654984,0.146826262491626,-8.74395005881905,2.25098983527716e-18,7.66414779829917e-17
"C14orf105",3.24122911544109,1.39033538020986,0.352901377439974,3.93972783641613,8.15740993844346e-05,0.000253213394420223
"RP11-409I10.2",3.68990377406223,1.72827873553668,0.402124793416154,4.29786664198072,1.72449860124088e-05,6.1455395936905e-05
"SLC35F4",5.77907370380092,1.67940976345782,0.383301522770722,4.38143253728315,1.17901550823312e-05,4.33119736185217e-05
"RP11-999E24.3",30.5463105307861,-1.53201688155043,0.246167390779327,-6.22347613426907,4.86258813343571e-10,4.08213591812007e-09
"C14orf37",235.606791126696,-1.07542220779153,0.180395263708593,-5.96147695722624,2.49968171448176e-09,1.8471799212648e-08
"HSBP1P1",3.08210878178887,1.90922867434512,0.350022099531192,5.45459465817239,4.90846825608189e-08,2.83867152708311e-07
"RP11-112J1.3",18.8811913691129,-1.12370559552656,0.282319677092852,-3.98025956638149,6.88400600579211e-05,0.000217054472632749
"RTN1",471.298401230988,-2.03098019892445,0.270540804315767,-7.50711229701952,6.04458735628302e-14,9.93991954009491e-13
"RP11-16B13.1",2.30764656450255,1.57505096700101,0.434197707959215,3.62749719339595,0.000286181884928882,0.000795531148253774
"PPM1A",1564.87682615214,-1.03537851337218,0.100861775746262,-10.265321086324,1.00984469410798e-24,8.26605353459158e-23
"SALL4P7",3.88227052233787,2.18827074025178,0.684157941840695,3.19848766845319,0.00138150441367987,0.00332529098467178
"C14orf39",73.3868229638866,1.1836548007937,0.23874133137505,4.95789645628744,7.12605222382201e-07,3.30106424240802e-06
"RP11-1042B17.4",1.37917418919103,2.3569878474925,0.831774758522962,2.83368522949405,0.0046014631932652,0.009850727155289
"RP11-1042B17.1",2.78552928675615,2.38898160784554,0.801823549055696,2.9794355761427,0.00288779948411251,0.00646420523077448
"RP11-1042B17.2",1.26522247944722,2.04250156768435,0.725451728138551,2.81548928544873,0.00487030209421928,0.0103687718202779
"SALRNA1",10.1449822832614,1.04836419445938,0.437946728624823,2.39381670403453,0.0166740791972655,0.0311731652817341
"SIX4",383.062928754347,1.05998537835091,0.225950168478745,4.69123517582427,2.7156060530933e-06,1.12585970434955e-05
"RP11-307P22.1",29.9202844052395,1.94124802536519,0.203248675119635,9.55109805376369,1.28328820877926e-21,6.99889019104723e-20
"RNU6-398P",3.64308963300565,-2.43814458174259,0.252786684090042,-9.64506730455048,5.15773494548771e-22,2.9756402152371e-20
"TMEM30B",1025.04420858317,-1.05918174238434,0.271834199059086,-3.89642563757815,9.76227627768835e-05,0.000298738880085063
"PRKCH",1143.6551704829,-1.46712746146238,0.19658635014369,-7.46301795821538,8.4562816358779e-14,1.36648974500878e-12
"RP11-47I22.4",153.862953383037,-1.73091209689971,0.220140678156065,-7.86275445046378,3.75777198190571e-15,7.64080302987495e-14
"HIF1A-AS1",28.308063641552,-1.24093093172795,0.251922629694643,-4.92584145073464,8.39980886532178e-07,3.83765716549884e-06
"HIF1A-AS2",14.4511413550197,1.92039380222795,0.295564754922652,6.49737077998528,8.17358441689813e-11,7.82002177428905e-10
"SYT16",19.1465001180312,2.08240421220126,0.409719080306511,5.08251705203334,3.72465861215014e-07,1.82274172348298e-06
"RHOJ",841.125062457934,-1.52146901210852,0.224826551518609,-6.76730128995723,1.3120666778509e-11,1.45435909418728e-10
"CTD-2302E22.1",0.752924744113306,1.47725857892516,0.621917469138793,2.37532896602954,0.0175333160043434,0.0326152916194539
"CTD-2302E22.5",33.8844090233603,1.11092230905304,0.208441205590974,5.32966745180421,9.83927636938876e-08,5.37356009293089e-07
"HSPE1P2",39.1609960679795,1.29411695970185,0.225471553463842,5.73960191350431,9.48993603895135e-09,6.29224019973948e-08
"Y_RNA.279",0.687821526717869,1.83091201278295,0.580094039748191,3.15623310589042,0.00159821077211066,0.00379407678461746
"RNU6-1162P",0.44046330945317,1.84211711871748,0.723674347009043,2.54550562187395,0.0109119606745892,0.0213621928414841
"SGPP1",394.995558497292,-1.22969695538846,0.240074194717679,-5.12215382763047,3.02065303807098e-07,1.50279450107043e-06
"RP11-544I20.2",27.9373795866661,1.35973908242059,0.22408004073533,6.06809548034058,1.29435951668217e-09,1.01142959295571e-08
"TEX21P",26.4829794732553,1.51708274241555,0.264301084560666,5.73997925486125,9.46881495769107e-09,6.28216787656224e-08
"CTD-2555O16.1",10.7542435117807,1.48258557067027,0.30185261332658,4.91162078847477,9.03266163639492e-07,4.10291218420386e-06
"GPX2",98.4682538259007,-1.18334356160057,0.4456894320775,-2.65508552914219,0.00792883023971728,0.0160632948057566
"CTD-2509G16.2",1.50268846371337,2.41471929513443,0.669451749111426,3.60701021147457,0.000309745475103399,0.00085502750189233
"CTD-2509G16.3",2.10639945583205,2.26369299903005,0.660494724513627,3.42726885623043,0.000609685105402549,0.00158443347835673
"CTD-2509G16.5",3.4898889039125,2.89344188597748,0.575384475654879,5.02871038132248,4.93789546380693e-07,2.35743892606575e-06
"CTD-2014B16.1",3.05116514893192,-1.95667152949336,0.338651535675392,-5.77783155653219,7.56695063615222e-09,5.1027099170842e-08
"RP11-783L4.1",1.27870478024634,1.354109601426,0.503615611424686,2.68877606394159,0.00717145101955806,0.0146878814908958
"GPHN",468.003178132026,-1.20507698223485,0.155754208984833,-7.7370428066711,1.01755806537758e-14,1.92136308992923e-13
"Y_RNA.282",1.01464655192583,1.48553459769711,0.572302078305505,2.59571763586032,0.00943936018232244,0.0187779386951315
"PLEK2",187.453910722471,1.08056825840767,0.273537305559298,3.95035059732802,7.80367979055086e-05,0.000243154090818928
"TMEM229B",350.717175561174,-1.2523926305431,0.293359750915507,-4.26913585328142,1.96231728566906e-05,6.90618574336785e-05
"RP11-643G16.4",5.51606106594207,2.00626330273022,0.498201752330194,4.02700972717681,5.64906964089628e-05,0.00018115838451267
"COX7A2P1",4.07027632862492,1.19172102220335,0.305365755422714,3.90260204702282,9.51640953409888e-05,0.000292017475514466
"VTI1B",1988.61841588082,-1.38869750480284,0.168356338224949,-8.24856087655781,1.60313347727105e-16,4.10294209295158e-15
"RP11-1012A1.7",21.4775146611935,1.41487693736122,0.20350143584897,6.95266316652077,3.58453859554845e-12,4.36757329892716e-11
"CTD-2566J3.2",4.59042368104543,1.1786042036221,0.443789765431069,2.65577148332225,0.00791272138146451,0.0160347297228704
"RN7SL706P",3.13303165770743,1.69929551924499,0.603474493806025,2.81585309186439,0.0048647906402573,0.0103598016458561
"CTD-2325P2.4",8.34301175449438,1.14779622128739,0.312347191890119,3.67474480670592,0.000238087264991488,0.000672534726528869
"CTD-2325P2.3",25.1887715353586,1.07557741572339,0.292737027985033,3.67421034204931,0.000238586130709279,0.000673665715491116
"MAGOH3P",16.7177213461441,1.74182103857844,0.298355472960709,5.83807302508517,5.28080126136125e-09,3.68187490390628e-08
"BLZF2P",24.1365007182328,1.10190522628717,0.376446299365493,2.92712460753221,0.00342111782048173,0.00753889677099714
"HMGN1P3",17.6753714636933,1.06552679122836,0.243698208582051,4.37232098433588,1.22932606811794e-05,4.50357882119405e-05
"Y_RNA.284",2.90502405665025,1.29088390362298,0.346482984599957,3.72567762631523,0.000194791225216646,0.000559777820290408
"RP11-363J20.2",26.1174218360764,-2.72625343521479,0.332596621350215,-8.19687651710727,2.46713648208178e-16,6.11801296967821e-15
"GALNT16",1171.34976357965,-2.11832370012103,0.332666667347839,-6.36770650035128,1.91875628398967e-10,1.72901100223646e-09
"CTD-2525P14.5",85.6301942376563,-1.09993864384911,0.344324247251644,-3.19448500251927,0.00140080563270152,0.00336599647339985
"SLC39A9",1623.67820689857,-1.22902333214287,0.148857755879453,-8.25636074440184,1.5018126180066e-16,3.87469273778265e-15
"SMOC1",878.782599497752,1.36288615236365,0.443729391102764,3.07143538312074,0.00213032268035364,0.00490694605554543
"RP11-486O13.3",20.6895149895657,2.35705699285546,0.319280085244372,7.38241156209729,1.55447788180826e-13,2.40504598935019e-12
"CTD-2540L5.6",9.05886596744725,1.85519973018035,0.40661373158454,4.56256045006347,5.05335373104679e-06,1.98425455851723e-05
"LINC01269",5.27984498579355,2.8509945498288,0.506789640253956,5.62559753273597,1.84866916189366e-08,1.15914001332039e-07
"RP6-65G23.3",30.8464158100807,1.62673872858602,0.26895939790578,6.04826877682067,1.46410556787863e-09,1.13023851552262e-08
"RP1-292L20.3",8.89322819605064,-1.33219216556161,0.25684466201849,-5.1867621273192,2.13981762438987e-07,1.09894001441344e-06
"PCNX1",2138.4543450282,-1.5419273720084,0.126735095696775,-12.1665381126756,4.68535841357803e-34,1.11068508729794e-31
"RP6-91H8.3",9.07438604889903,1.82742488567721,0.393595031673356,4.64290638504245,3.43542033039193e-06,1.39564861729717e-05
"RP6-91H8.1",3.54102013777167,1.09033409216848,0.360738681529064,3.02250395645646,0.00250692805678988,0.00568687526644481
"RGS6",259.835876124859,-1.63487390116813,0.393211554705837,-4.15774633680637,3.21402619416574e-05,0.000108535715308622
"Y_RNA.286",1.37472514347683,2.0119617757515,0.608820199799496,3.30468958883772,0.000950816435173126,0.00237468549513718
"RP11-109N23.6",23.6000616345941,2.05611814265644,0.276764808237878,7.42911700279907,1.09325011868612e-13,1.73477014067561e-12
"ZFYVE1",952.155901566597,-1.12888748926766,0.127203185077491,-8.87467942394644,7.01351348825564e-19,2.58538947948515e-17
"RP11-109N23.5",4.0097023297435,1.0907173100937,0.335354724038683,3.25242864319362,0.00114423322060791,0.00280579720241753
"RBM25",11564.4396849188,1.29205325435004,0.222903346216882,5.7964731184111,6.77240343360882e-09,4.61960880937832e-08
"RP4-687K1.2",8.28102067367585,1.14888816359412,0.283947023007092,4.04613561863413,5.20700738586548e-05,0.000168130205464476
"RP3-414A15.11",19.6485921881482,1.01068050383162,0.272127975064084,3.71398972705255,0.000204017079194688,0.00058397739477779
"ACOT1",667.546593288808,-1.79455895265101,0.243967587562399,-7.35572692496304,1.89890862553123e-13,2.8884764781945e-12
"ACOT2",712.937276489196,-1.96785145761112,0.230153854847554,-8.5501564113039,1.22921821008815e-17,3.77073119731398e-16
"RP3-414A15.12",80.7530568336843,-2.21388275522161,0.305460627485913,-7.24768613697589,4.2395161303714e-13,6.10003695621499e-12
"RP3-414A15.10",10.2791077560726,-1.45955435501381,0.368788746556053,-3.95769764843398,7.56756627984006e-05,0.000236535842891737
"RP4-693M11.3",29.1771304510448,-1.47079569679853,0.148398635815285,-9.91111332471592,3.72472195567719e-23,2.48756361014787e-21
"DNAL1",396.782745327594,-1.23171186516699,0.131184428797423,-9.38916208621849,6.04794614334159e-21,2.99743697526842e-19
"PNMA1",1141.63408210046,-1.59148025340211,0.189916001268174,-8.37991660931633,5.29652156289549e-17,1.469502351653e-15
"ELMSAN1",2714.25739190326,-1.07603107127222,0.157374286246106,-6.83740080377235,8.06428899067584e-12,9.2635490223041e-11
"RP5-1021I20.1",48.238573204049,-1.13682872197284,0.261049905722299,-4.35483291529005,1.33168452887823e-05,4.85036233858172e-05
"ALDH6A1",1141.51159188102,-1.79318114887413,0.159238985752602,-11.2609430435588,2.04557865556342e-29,3.05148080752817e-27
"RN7SL530P",4.85519237258741,1.78285022475456,0.387164686247404,4.60488853473401,4.12686845017394e-06,1.64912873017257e-05
"VRTN",9.35921568229409,4.15580547111313,0.696670219343517,5.96524059120715,2.44273842093319e-09,1.80900911361562e-08
"RP3-449M8.9",4.30541444141835,1.06151924982484,0.306967779572061,3.45808036043618,0.000544039081333151,0.00142801685082705
"CTD-2207P18.1",214.339412591564,-3.59908718425767,0.319363256867077,-11.2695718961673,1.85469472848041e-29,2.77537678354014e-27
"LTBP2",10435.4785435739,-2.41916717069406,0.25137105990507,-9.62388896958803,6.33882177052656e-22,3.61350572001982e-20
"RP11-950C14.10",18.8031329870834,-1.11538459441593,0.211840819303013,-5.26520147573876,1.40035697022195e-07,7.44323382385151e-07
"HIF1AP1",1.37238223058554,1.27682980853879,0.460196286437622,2.77453305506379,0.00552810159438055,0.0116183788995309
"NEK9",2562.03123478649,-1.10561956423831,0.128372163795648,-8.61261142250674,7.14148313498018e-18,2.26620225260786e-16
"TMED10",4308.95389759366,-1.02439478585991,0.196242395963653,-5.22004830214999,1.78876471568239e-07,9.32045684553334e-07
"RP11-293M10.1",0.774757270274696,-1.22526741583632,0.507513454077683,-2.41425602807522,0.0157673785149292,0.0296656681539973
"RP11-293M10.2",1.13108387646231,-1.46211382214708,0.489342072552024,-2.98791766365366,0.0028088521386228,0.0062998540823397
"FOS",29046.0459346935,-3.18271413440876,0.333797620379076,-9.5348616649643,1.50085532146408e-21,8.09329471489948e-20
"LINC01220",3.78129290195015,-1.46369253815096,0.329488539019592,-4.44231699987576,8.89953153540082e-06,3.33819573533345e-05
"RP11-293M10.6",39.1192907340896,-1.35328373351751,0.239302428193957,-5.65511910485361,1.55738237209548e-08,9.89849414491534e-08
"JDP2",1176.72260823181,-1.18277682391109,0.202482546905401,-5.84137666178052,5.17712011340448e-09,3.61432273845128e-08
"RP11-507E23.1",143.345744007419,1.13967421816491,0.219693410694388,5.18756668469358,2.13059642872041e-07,1.09462145314318e-06
"RP11-270M14.1",35.1687123646663,1.39212074664036,0.287880118500012,4.83576550507881,1.32634206943342e-06,5.83534454197165e-06
"RP11-270M14.4",8.84208573375329,1.16712902965982,0.269510501079211,4.33055122151547,1.48736541647596e-05,5.36435135708002e-05
"RP11-270M14.5",60.5032498363558,-1.36518791487109,0.260187004801902,-5.24694888551602,1.5463877948486e-07,8.15335604011508e-07
"RP11-361H10.3",8.24890186245802,1.06490453622226,0.315710843584,3.37303756859691,0.000743438082597305,0.00189843923769048
"RP11-361H10.5",6.42515527517638,1.3442394877217,0.34678255047968,3.87631813037394,0.000106049010277422,0.000321728133371412
"ESRRB",31.3945350933555,-1.68539900620892,0.321940403081518,-5.23512734057852,1.64871155163397e-07,8.64810523058306e-07
"IRF2BPL",5133.32348528149,-1.43127352473544,0.204791292916754,-6.9889373925543,2.76975976997526e-12,3.45118277011512e-11
"RP11-7F17.8",546.60260635511,-1.62036067432505,0.203077623482424,-7.97902125570862,1.47498176048606e-15,3.20024927960467e-14
"RP11-7F17.4",1.40409354164273,1.18000225126195,0.506839751935874,2.32815647698297,0.0199037962944577,0.0364988046398387
"CIPC",859.927411825032,-1.08056426343863,0.154756293626392,-6.98236070480786,2.90260713349521e-12,3.59987937289351e-11
"RP11-463C8.4",37.0678862446575,-1.0635577101106,0.29494401869551,-3.60596466683591,0.000310995453894195,0.00085832360136674
"NGB",6.42437851316112,4.39321035969138,0.750716894244535,5.85202010687714,4.85637898936776e-09,3.40679325968174e-08
"RP11-493G17.4",7.09844974114097,1.07359254090122,0.258969307558487,4.1456362185266,3.38871469927693e-05,0.000113883643008666
